,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2
2197,298.959138,1.9e-05,19.9306092,1.3e-06,19h55m50.19s,48.257824,1.9e-05,+48d15m28.2s,82.40521899999999,2.4e-05,10.132054,2.1e-05,323.60013599999996,5.2000000000000004e-05,66.390518,2.3e-05,2,,,,0.0,0,1615.0,570.79,-277.47,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.075999999999999,0.035,0,13.779000000000002,0.047,0,13.728,0.054000000000000006,0,13.567,0.024,0.0,13.663,0.028999999999999998,0.0,13.187000000000001,,-1.0,9.172,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.169,,0,Kepler-band,13,,,,,,,,,,,,,0.297,0.059000000000000004,0,0.051,0.07200000000000001,0,0.348,0.064,0,,,,,,,,,,5,,,,0,6200.0,177.72,-224.25,0.0,2,4.29,0.11,-0.22,0.0,2,0.04,0.129,-0.14300000000000002,0.0,2,[Fe/H],,,,,0,1.28,0.46,-0.2,0.0,2,1.19,0.15,-0.12,0.0,1,,,,,0,2.75,1.34,-1.04,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1510 b,Kepler-1510,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1510_b/,,84.703921,0.001896,-0.001896,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.3,0.11,-0.05,0.0,3.36,1.23,-0.56,0.0,0.031,0.011000000000000001,-0.005,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.43528999999999995,0.01708,-0.01708,0.0,2,2454985.1859,0.0203,-0.0203,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02401,0.00101,-0.00112,0.0,1,,,,,,,,19,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2198,288.421218,1.7e-05,19.2280812,1.11e-06,19h13m41.09s,43.179798,1.7e-05,+43d10m47.3s,74.393011,2.1e-05,14.425912,1.8e-05,302.438632,3.8e-05,64.558422,1.9e-05,2,,,,0.0,0,897.0,362.46,-130.66,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,12.713,0.025,0,12.544,0.02,0,12.470999999999998,0.018000000000000002,0,12.472000000000001,0.023,0.0,12.481,0.024,0.0,12.442,0.313,0.0,9.122,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.932,,0,Kepler-band,11,,,,,,,,,,,,,0.16899999999999998,0.032,0,0.073,0.027000000000000003,0,0.242,0.031,0,,,,,,,,,,5,,,,0,6064.0,72.72,-86.89,0.0,1,4.28,0.12,-0.24,0.0,1,0.14,0.152,-0.14,0.0,1,[Fe/H],,,,,0,1.29,0.53,-0.18,0.0,1,1.17,0.17,-0.07,0.0,1,,,,,0,3.31,1.21,-1.44,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1511 b,Kepler-1511,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1511_b/,,23.2382792,0.000222,-0.000222,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.15,0.062,-0.021,0.0,1.68,0.69,-0.24,0.0,0.015,0.006,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.34129,0.00817,-0.00817,0.0,2,2454976.54141,0.00796,-0.00796,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.01242,0.00049,-0.00029,0.0,1,,,,,,,,15,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2199,289.791634,1.9e-05,19.31944227,1.3e-06,19h19m09.99s,39.285277,1.7e-05,+39d17m07.0s,71.20059499999999,2.2e-05,11.863565,2.1e-05,302.19078199999996,3.9e-05,60.531626,2e-05,2,,,,0.0,0,384.0,63.99,-34.78,0.0,1,26.0,,0.0,10.0,,0.0,27.9,,0.0,1,,,,,0,,,,,,,,,,,,,,,,11.758,0.027000000000000003,0,11.397,0.03,0,11.309000000000001,0.02,0,11.235,0.023,0.0,11.290999999999999,0.021,0.0,11.217,0.11199999999999999,0.0,9.418,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.888,,0,Kepler-band,11,,,,,,,,,,,,,0.361,0.04,0,0.08800000000000001,0.036000000000000004,0,0.449,0.034,0,,,,,,,,,,5,,,,0,5617.0,176.78,-124.96,0.0,1,4.46,0.06,-0.13,0.0,1,0.14,0.14400000000000002,-0.161,0.0,1,[Fe/H],,,,,0,0.97,0.16,-0.08,0.0,1,0.99,0.07,-0.05,0.0,1,,,,,0,3.98,4.09,-2.4,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1513 b,Kepler-1513,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1513_b/,,160.88465087,7.718e-05,-7.718e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.755,0.12300000000000001,-0.065,0.0,8.46,1.38,-0.73,0.0,0.078,0.013000000000000001,-0.006999999999999999,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.448067,0.001283,-0.001283,0.0,2,2455110.5040849997,0.000379,-0.000379,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.08036,0.00014,-0.0005099999999999999,0.0,1,,,,,,,,15,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2200,292.627466,1.7e-05,19.50849771,1.11e-06,19h30m30.59s,37.860133000000005,1.7e-05,+37d51m36.5s,70.904622,2.1e-05,9.244249,1.9e-05,305.58755,3.3e-05,58.53593000000001,2e-05,2,,,,0.0,0,379.0,20.87,-18.36,0.0,1,4.8,,0.0,7.7,,0.0,9.1,,0.0,1,,,,,0,,,,,,,,,,,,,,,,10.953,0.02,0,10.728,0.02,0,10.687999999999999,0.018000000000000002,0,10.649000000000001,0.023,0.0,10.664000000000001,0.022000000000000002,0.0,10.684000000000001,0.07,0.0,9.068,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,,0,Kepler-band,10,,,,,,,,,,,,,0.225,0.027999999999999997,0,0.04,0.027000000000000003,0,0.265,0.027000000000000003,0,,,,,,,,,,5,,,,0,6251.0,81.98,-87.8,0.0,1,4.35,0.03,-0.03,0.0,1,0.14,0.083,-0.083,0.0,1,[Fe/H],,,,,0,1.22,0.06,-0.05,0.0,1,1.21,0.04,-0.04,0.0,1,,,,,0,1.58,0.633,-0.349,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1514 b,Kepler-1514,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1514_b/,,217.8317626,0.0001058,-0.0001058,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,1.055,0.054000000000000006,-0.045,0.0,11.82,0.6,-0.51,0.0,0.10800000000000001,0.005,-0.005,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.887654,0.001042,-0.001042,0.0,2,2455071.8201880003,0.000309,-0.000309,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.08866,0.0001,-0.00013000000000000002,0.0,1,,,,,,,,15,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2201,290.97393,1.9e-05,19.398262,1.3e-06,19h23m53.74s,48.178162,1.7e-05,+48d10m41.4s,79.86085200000001,2.1e-05,14.835417999999999,1.9e-05,310.973976,5.1e-05,68.653785,2e-05,2,,,,0.0,0,504.0,41.01,-35.51,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,11.163,0.027000000000000003,0,10.942,0.032,0,10.886,0.023,0,10.852,0.023,0.0,10.872,0.021,0.0,10.854000000000001,0.07,0.0,9.198,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,,0,Kepler-band,13,,,,,,,,,,,,,0.221,0.042,0,0.055999999999999994,0.039,0,0.27699999999999997,0.035,0,,,,,,,,,,5,,,,0,6511.0,94.24,-81.34,0.0,2,4.26,0.04,-0.06,0.0,2,0.07,0.11,-0.109,0.0,2,[Fe/H],,,,,0,1.41,0.11,-0.1,0.0,2,1.3,0.06,-0.05,0.0,1,,,,,0,1.82,0.535,-0.44,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1515 b,Kepler-1515,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1515_b/,,214.3114164,0.0001275,-0.0001275,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.852,0.069,-0.057,0.0,9.55,0.77,-0.64,0.0,0.08800000000000001,0.006999999999999999,-0.006,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.673892,0.000692,-0.000692,0.0,2,2455169.331329,0.000357,-0.000357,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.06215,0.0001,-5e-05,0.0,1,,,,,,,,19,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2202,291.494603,1.7e-05,19.43297353,1.11e-06,19h25m58.70s,44.523502,1.7e-05,+44d31m24.6s,76.60098599999999,2.1e-05,12.971662,1.8e-05,308.39042,4e-05,65.123494,2e-05,2,,,,0.0,0,872.0,183.88,-100.2,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.232999999999999,0.019,0,12.947000000000001,0.017,0,12.815,0.021,0,12.82,0.024,0.0,12.863,0.024,0.0,12.919,0.42100000000000004,0.0,8.911,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.460999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.28600000000000003,0.025,0,0.132,0.027000000000000003,0,0.418,0.027999999999999997,0,,,,,,,,,,5,,,,0,5904.0,92.11,-142.16,0.0,2,4.4,0.08,-0.15,0.0,2,0.03,0.156,-0.166,0.0,2,[Fe/H],,,,,0,1.07,0.23,-0.12,0.0,2,1.04,0.07,-0.06,0.0,1,,,,,0,4.07,2.15,-2.25,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1516 b,Kepler-1516,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1516_b/,,7.25931979,3.612e-05,-3.612e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.156,0.044000000000000004,-0.017,0.0,1.75,0.49,-0.19,0.0,0.016,0.004,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.25825,0.00487,-0.00487,0.0,2,2454964.71187,0.0039,-0.0039,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0149,0.0005200000000000001,-0.00032,0.0,1,,,,,,,,19,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2203,287.80722000000003,1.7e-05,19.187148,1.11e-06,19h11m13.73s,43.188778000000006,1.7e-05,+43d11m19.6s,74.215837,2.1e-05,14.839589000000002,1.8e-05,301.44433300000003,3.8e-05,64.69623299999999,1.9e-05,2,,,,0.0,0,869.0,238.65,-167.29,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,11.505,0.021,0,11.345999999999998,0.017,0,11.302999999999999,0.013999999999999999,0,11.265,0.022000000000000002,0.0,11.285,0.021,0.0,11.161,0.11800000000000001,0.0,9.267999999999999,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.252,,0,Kepler-band,13,,,,,,,,,,,,,0.159,0.027000000000000003,0,0.043,0.022000000000000002,0,0.20199999999999999,0.025,0,,,,,,,,,,5,,,,0,7010.0,117.01,-113.2,0.0,2,4.06,0.14,-0.16,0.0,2,0.01,0.14400000000000002,-0.152,0.0,2,[Fe/H],,,,,0,1.95,0.53,-0.37,0.0,2,1.58,0.18,-0.15,0.0,1,,,,,0,1.38,0.26,-0.19,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1517 b,Kepler-1517,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1517_b/,,5.54608367,7.09e-06,-7.09e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.871,0.249,-0.172,0.0,9.76,2.79,-1.93,0.0,0.08900000000000001,0.026000000000000002,-0.018000000000000002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.099704,0.0032170000000000002,-0.0032170000000000002,0.0,2,2454966.50335,0.00105,-0.00105,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.045919999999999996,0.00414,-0.00264,0.0,1,,,,,,,,19,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2204,300.332385,1.7e-05,20.022159,1.11e-06,20h01m19.77s,44.986137,1.7e-05,+44d59m10.1s,80.031728,2.1e-05,7.663314,1.9e-05,322.018177,4e-05,63.053157999999996,2e-05,2,,,,0.0,0,1140.0,368.49,-229.54,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,12.309000000000001,0.021,0,12.100999999999999,0.024,0,12.058,0.023,0,11.98,0.023,0.0,12.015999999999998,0.021,0.0,12.463,0.4,0.0,8.786,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.306,,0,Kepler-band,13,,,,,,,,,,,,,0.20800000000000002,0.032,0,0.043,0.033,0,0.251,0.031,0,,,,,,,,,,5,,,,0,6846.0,320.29,-290.12,0.0,2,4.08,0.15,-0.19,0.0,2,0.06,0.14800000000000002,-0.165,0.0,2,[Fe/H],,,,,0,1.88,0.61,-0.38,0.0,2,1.54,0.21,-0.18,0.0,1,,,,,0,1.48,0.512,-0.27,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1518 b,Kepler-1518,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1518_b/,,5.11177904,5.083e-05,-5.083e-05,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.272,0.08199999999999999,-0.055999999999999994,0.0,3.05,0.92,-0.63,0.0,0.027999999999999997,0.008,-0.006,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1233,0.0092,-0.0092,0.0,1,2454966.75648,0.00782,-0.00782,0.0,1,JD,,,,,0,,,,,0,,,,,0,0.015309999999999999,0.00114,-0.00063,0.0,1,,,,,,,,15,7,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2205,296.66790299999997,1.7e-05,19.7778602,1.11e-06,19h46m40.30s,49.461861,1.7e-05,+49d27m42.7s,82.740014,2e-05,12.032969,1.7e-05,321.675036,4.7e-05,68.170815,2e-05,2,,,,0.0,0,858.0,102.69,-68.77,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.642000000000001,0.026000000000000002,0,13.257,0.032,0,13.189,0.035,0,13.225,0.062,0.0,13.234000000000002,0.057999999999999996,0.0,12.162,,-1.0,9.378,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.822000000000001,,0,Kepler-band,13,,,,,,,,,,,,,0.385,0.040999999999999995,0,0.068,0.047,0,0.45299999999999996,0.044000000000000004,0,,,,,,,,,,5,,,,0,5644.0,138.77,-112.71,0.0,2,4.5,0.05,-0.1,0.0,2,-0.07,0.152,-0.18100000000000002,0.0,2,[Fe/H],,,,,0,0.91,0.1,-0.07,0.0,2,0.94,0.06,-0.06,0.0,1,,,,,0,3.98,4.28,-2.31,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1519 b,Kepler-1519,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1519_b/,,240.7989397,0.0006117,-0.0006117,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.63,0.07200000000000001,-0.048,0.0,7.06,0.81,-0.54,0.0,0.065,0.006999999999999999,-0.005,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.68508,0.00713,-0.00713,0.0,2,2455167.14185,0.00183,-0.00183,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.07061,0.00053,-0.00115,0.0,1,,,,,,,,19,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
2206,288.474857,1.7e-05,19.23165711,1.11e-06,19h13m53.97s,40.651357,1.7e-05,+40d39m04.9s,72.03315699999999,2.1e-05,13.354994,1.8e-05,300.940084,3.6e-05,62.12051700000001,1.9e-05,2,,,,,0,,,,,1,37.0,,0.0,-6.0,,0.0,37.5,,0.0,1,,,,,0,,,,,,,,,,,,,,,,12.667,0.023,0,12.43,0.023,0,12.367,0.027000000000000003,0,12.212,0.023,0.0,12.238,0.022000000000000002,0.0,12.128,0.278,0.0,9.267000000000001,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.770999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.237,0.033,0,0.063,0.035,0,0.3,0.035,0,,,,,,,,,,5,,,,0,6340.0,176.0,-199.0,0.0,3,4.16,0.22,-0.25,0.0,3,-0.38,0.28,-0.3,0.0,3,[Fe/H],,,,,0,1.24,0.29,-0.29,0.0,3,1.07,0.17,-0.17,0.0,2,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-460 c,KIC 5437945,c,2,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-460_c/,,220.1303357,0.0006389,-0.0006389,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.49200000000000005,0.185,-0.065,0.0,5.52,2.07,-0.73,0.0,0.051,0.019,-0.006999999999999999,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.89354,0.00361,-0.00361,0.0,2,2455078.98586,0.0023,-0.0023,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.04009,0.00033999999999999997,-0.00018,0.0,1,,,,,,,,24,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
